Feature ID	Taxon	Confidence
c881b2c476d82699d4df30f83b559cca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9989376326024726
ec1f715e987b0961afceb72dd7f4e030	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__	0.9905104482363195
f7e1957bf97be5bee4ffd3dc36384e3e	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999987886773258
71e19aad238ce9dcb40f44f44b89d6eb	k__Bacteria	0.9682723537671059
6a75113c2aefc6ff6bdeb5f848dfdca5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9700565516326886
2000b7340c15e7c5621b095f44f2ff34	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	0.9954541786617299
813b971102df1c88f93cd503198e6971	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	0.9988717421750823
dffedc80ba4e0abaa3f4263a60d01c45	k__Bacteria	0.9369334747149072
74fa465327b103234c84c5d84e40ea81	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.9913323578077124
eb1c047e80e5d8e5536b21b1191cc1bd	k__Bacteria	0.8963796450488656
d4b81a9c89e00dfbcbc7064ea03ec496	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999782561751288
b0876a074fd93882883b1cee724b23bc	k__Bacteria	0.9476972926079535
a80a1677c39b9c1397961c5b223743c8	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.999722623779415
bbc11855b2633452e86a085acb77765a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__geniculata	0.7162311409726532
0b9ecedbc28317b3f2fe33506cff5fd1	k__Bacteria	0.9433905598084219
51b654913a3f54164687804b1125ebc4	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999992427329002
974282a975dc92855e050b1741faac42	k__Bacteria	0.9447720856196395
3d5641db600af274f0a1f8082e0e7f20	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__	0.9999999999661355
7e98f97767158c4983b7741114f3c3cf	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__	0.9564680920197037
96c11ffc076047c6969f4fbbf0cfda60	k__Bacteria	0.9557558079879938
9e229c9b01fc7de1b602fd6e0fec2555	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.8276280871913781
395f51abd8044a958f7f72966fd2608c	k__Bacteria	0.8959069600025406
0dcf6297c3b778c4d3225f90af1160e7	k__Bacteria	0.9354500113179487
661bbee605c0366ab9bc0155abb86582	k__Bacteria	0.9502061294108002
825750b200bc1014f85e0ad77da36884	k__Bacteria	0.9514531148764273
87aaea8436cdd75efe8e9598aca2b0e6	k__Bacteria	0.9475042305426942
980e714e52b6f725bc6182bba8a9cf78	k__Bacteria	0.9449541883350066
1c932a1c40f92e123c493aba81796e94	k__Bacteria	0.8948580483586248
