"ID","X.SampleID","City","Treatment","Dilution","Packaging","Lean","Blinded_Store","Store","Raw_paired_reads","QC_filtered_reads","taxa_reads","filtered_taxa_reads","microbiome_raw_mapped_reads","microbiome_CSS_counts","microbiome_domain_Richness","microbiome_domain_Shannon","microbiome_phylum_Richness","microbiome_phylum_Shannon","microbiome_class_Richness","microbiome_class_Shannon","microbiome_order_Richness","microbiome_order_Shannon","microbiome_family_Richness","microbiome_family_Shannon","microbiome_genus_Richness","microbiome_genus_Shannon","microbiome_species_Richness","microbiome_species_Shannon","Level","Value"
"84","FC_177","FC_177","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5","Walmart",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,66,1.66595318482012,102,2.05017650034294,142,2.59499468289453,147,2.53861451547239,68,2.51266571805246,"Species",6.71493800367019
"85","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Domain",1
"86","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Phylum",1.12383362907791
"87","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Class",1.18636834160296
"88","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Order",1.18795127489317
"89","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Family",2.84727468523407
"90","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Genus",2.9532702011479
"91","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Species",4.70225298393012
"92","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Domain",1
"93","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Phylum",2.02385263781022
"94","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Class",2.23673137040065
"95","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Order",2.41354422301418
"96","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Family",2.6178092924884
"97","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Genus",2.34263353761486
"98","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Species",5.82759947455513
"99","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Domain",1.00064038050337
"100","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Phylum",1.58267412367903
"101","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Class",1.60739745073492
"102","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Order",1.7568090030051
"103","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Family",1.83410189922933
"104","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Genus",1.64709435351386
"105","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Species",6.14129357185206
"106","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Domain",1
"107","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Phylum",1.83088243299368
"108","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Class",2.06144912478888
"109","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Order",2.11457076692819
"110","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Family",3.20839639471564
"111","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Genus",2.50748681144924
"112","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Species",1.37776024114896
